locationId,name,stateCode,districtCode,fisheriesType,latitude,longitude,month,airTemperatureC,weatherCondition,windSpeedKmph,windDirectionDeg,rainfallMm,visibilityKm,significantWaveHeightM,wavePeriodSec,waveDirectionDeg,swellHeightM,swellPeriodSec,seaCondition,seaSurfaceTemperatureC,surfaceCurrentSpeedMs,surfaceCurrentDirectionDeg,mixedLayerDepthM,d20DepthM,chlorophyllMgM3,pfzPotentialScore,fishingPotential,cycloneStatus,cycloneRiskScore,cycloneDistanceKm,cycloneWindKmph,marineWarning,highWaveAlert,dataType,modelBasis,waveApplicability
loc_2170,Rāipur,39,060,inland,30.31097,78.08979,10,27.0,partly_cloudy,10.8,126.0,5.1,6.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2170,Rāipur,39,060,inland,30.31097,78.08979,11,25.0,cloudy,8.0,40.0,1.0,5.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2171,Mathur,25,603,marine,13.17097,80.24759,10,30.2,partly_cloudy,12.6,158.0,9.6,7.7,1.09,6.9,159.0,0.73,7.6,moderate,28.9,0.36,113.0,63.0,102.0,0.82,56.0,moderate,none,7.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2171,Mathur,25,603,marine,13.17097,80.24759,11,29.7,cloudy,14.4,205.0,6.1,7.2,1.25,7.3,211.0,0.85,8.3,moderate,28.9,0.4,160.0,89.0,120.0,0.98,61.0,moderate,none,8.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2172,Tehri,39,059,inland,30.39086,78.4803,10,28.5,clear,15.3,266.0,10.1,8.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2172,Tehri,39,059,inland,30.39086,78.4803,11,27.3,clear,14.9,254.0,5.6,8.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2173,Māgadi,19,584,inland,12.95706,77.22374,10,29.4,cloudy,9.2,76.0,3.3,5.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2173,Māgadi,19,584,inland,12.95706,77.22374,11,28.5,cloudy,9.5,86.0,2.0,5.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2174,Pūvātūparamba,13,591,marine,11.271,75.88945,10,31.2,cloudy,11.4,220.0,6.8,8.1,0.95,6.3,215.0,0.72,8.5,slight,28.9,0.31,175.0,49.0,125.0,0.76,57.0,moderate,none,11.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2174,Pūvātūparamba,13,591,marine,11.271,75.88945,11,28.8,partly_cloudy,10.0,93.0,1.1,7.0,1.06,7.6,102.0,0.57,6.5,moderate,29.3,0.43,48.0,99.0,76.0,1.28,68.0,moderate,none,0.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2175,Bāspalli,40,691,inland,17.53909,78.36355,10,31.1,clear,16.6,308.0,11.6,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2175,Bāspalli,40,691,inland,17.53909,78.36355,11,28.0,cloudy,10.5,116.0,2.6,6.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2176,Mahād,16,520,inland,18.08333,73.41667,10,31.1,clear,16.8,313.0,11.8,8.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2176,Mahād,16,520,inland,18.08333,73.41667,11,28.0,partly_cloudy,10.7,125.0,2.8,6.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2177,Ezhupunna,13,598,marine,9.8211,76.29982,10,30.6,partly_cloudy,12.4,143.0,7.9,7.7,1.09,6.9,145.0,0.71,7.3,moderate,29.3,0.36,98.0,64.0,95.0,0.84,60.0,moderate,none,6.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2177,Ezhupunna,13,598,marine,9.8211,76.29982,11,29.4,partly_cloudy,13.1,127.0,2.7,7.0,1.24,7.7,137.0,0.74,7.1,moderate,29.4,0.43,82.0,99.0,88.0,1.13,67.0,moderate,none,2.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2178,Sānkrāil,28,341,inland,22.54997,88.22515,10,29.1,partly_cloudy,13.2,201.0,7.7,7.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2178,Sānkrāil,28,341,inland,22.54997,88.22515,11,27.9,partly_cloudy,12.5,180.0,4.0,7.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2179,Wārāseonī,35,457,inland,21.76184,80.04301,10,29.4,partly_cloudy,13.7,219.0,8.4,7.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2179,Wārāseonī,35,457,inland,21.76184,80.04301,11,27.5,partly_cloudy,10.9,131.0,3.0,6.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2180,Beldānga,28,333,inland,23.93428,88.26018,10,29.3,clear,14.4,240.0,9.1,7.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2180,Beldānga,28,333,inland,23.93428,88.26018,11,28.6,clear,15.4,269.0,5.9,8.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2181,Jilādiguda,40,537,inland,17.332,78.52553,10,30.9,clear,15.9,286.0,10.8,8.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2181,Jilādiguda,40,537,inland,17.332,78.52553,11,27.9,cloudy,10.1,104.0,2.4,5.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2182,Sausar,35,455,inland,21.65576,78.79669,10,30.2,clear,16.1,291.0,11.0,8.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2182,Sausar,35,455,inland,21.65576,78.79669,11,28.1,partly_cloudy,12.7,187.0,4.2,7.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2183,Moothakunnam,13,595,marine,10.18995,76.20079,10,31.9,clear,14.4,264.0,21.4,8.6,1.04,6.0,255.0,0.88,9.2,moderate,28.8,0.26,219.0,36.0,142.0,0.41,50.0,moderate,none,14.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2183,Moothakunnam,13,595,marine,10.18995,76.20079,11,29.5,partly_cloudy,13.4,142.0,3.3,7.8,1.13,6.9,143.0,0.76,7.3,moderate,29.0,0.36,97.0,77.0,94.0,0.81,56.0,moderate,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2184,Pathirappally,13,598,marine,9.53539,76.32205,10,30.3,partly_cloudy,11.8,109.0,4.1,7.4,1.11,7.2,114.0,0.66,6.8,moderate,29.5,0.4,64.0,74.0,81.0,0.98,63.0,moderate,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2184,Pathirappally,13,598,marine,9.53539,76.32205,11,30.3,cloudy,14.4,203.0,6.0,7.4,1.22,7.2,206.0,0.84,8.3,moderate,29.2,0.38,158.0,84.0,118.0,0.92,63.0,moderate,none,8.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2185,Hadgāon,16,511,inland,19.49552,77.65863,10,29.6,partly_cloudy,13.1,197.0,7.6,7.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2185,Hadgāon,16,511,inland,19.49552,77.65863,11,29.6,clear,16.3,297.0,6.5,8.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2186,Chandrapura,38,355,inland,23.74877,86.11955,10,27.6,cloudy,9.3,80.0,3.4,5.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2186,Chandrapura,38,355,inland,23.74877,86.11955,11,26.4,cloudy,8.8,65.0,1.5,5.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2187,Rājaldesar,24,102,inland,28.02849,74.47442,10,27.4,partly_cloudy,11.0,134.0,5.3,6.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2187,Rājaldesar,24,102,inland,28.02849,74.47442,11,27.7,clear,14.8,251.0,5.5,8.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2188,Pachor,35,442,inland,23.70982,76.73387,10,28.1,cloudy,10.7,123.0,5.0,6.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2188,Pachor,35,442,inland,23.70982,76.73387,11,28.8,clear,16.0,288.0,6.3,8.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2189,Sādri,24,118,inland,25.18555,73.45288,10,28.9,partly_cloudy,13.8,221.0,8.5,7.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2189,Sādri,24,118,inland,25.18555,73.45288,11,28.8,clear,16.7,310.0,6.8,8.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2190,Mīrānpur,36,133,inland,29.29026,77.94939,10,27.1,cloudy,10.6,119.0,4.8,6.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2190,Mīrānpur,36,133,inland,29.29026,77.94939,11,28.1,clear,16.8,313.0,6.8,8.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2191,Azhoor,13,601,marine,8.64415,76.79897,10,30.7,partly_cloudy,12.3,135.0,7.0,7.7,1.07,6.9,137.0,0.7,7.2,moderate,29.4,0.36,90.0,64.0,91.0,0.83,60.0,moderate,none,5.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2191,Azhoor,13,601,marine,8.64415,76.79897,11,29.7,partly_cloudy,13.2,132.0,2.9,8.1,1.08,6.7,130.0,0.74,7.2,moderate,29.1,0.33,87.0,71.0,90.0,0.71,54.0,moderate,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2192,Kullattūr,25,730,marine,12.94194,80.19472,10,31.3,clear,14.3,257.0,20.5,8.2,1.08,6.3,251.0,0.87,9.1,moderate,28.7,0.3,212.0,45.0,140.0,0.55,51.0,moderate,none,13.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2192,Kullattūr,25,730,marine,12.94194,80.19472,11,28.9,partly_cloudy,13.2,130.0,2.8,7.4,1.17,7.2,134.0,0.74,7.1,moderate,28.9,0.39,85.0,87.0,91.0,0.95,58.0,moderate,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2193,Balussheri,13,591,marine,11.44738,75.82944,10,29.9,partly_cloudy,10.1,103.0,1.6,7.4,1.02,7.2,109.0,0.59,6.7,moderate,29.3,0.4,58.0,74.0,80.0,1.13,65.0,moderate,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2193,Balussheri,13,591,marine,11.44738,75.82944,11,30.4,clear,11.7,243.0,7.8,7.2,1.09,7.2,248.0,0.75,8.9,moderate,29.1,0.39,198.0,87.0,134.0,1.11,68.0,moderate,none,10.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2194,Kālānwāli,10,079,inland,29.83573,74.9717,10,29.0,clear,16.6,306.0,11.5,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2194,Kālānwāli,10,079,inland,29.83573,74.9717,11,27.5,clear,15.1,261.0,5.7,8.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2195,Kadodara,09,492,marine,21.1616,72.9623,10,29.3,cloudy,12.4,206.0,6.2,8.0,1.05,6.2,199.0,0.82,8.3,moderate,27.8,0.29,161.0,43.0,124.0,0.37,36.0,low,none,22.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2195,Kadodara,09,492,marine,21.1616,72.9623,11,27.1,partly_cloudy,9.4,104.0,1.6,8.6,0.84,5.9,95.0,0.61,6.7,slight,27.5,0.27,59.0,53.0,84.0,0.3,27.0,low,none,11.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2196,Chakapara,28,341,inland,22.63222,88.34861,10,29.0,partly_cloudy,13.0,194.0,7.5,7.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2196,Chakapara,28,341,inland,22.63222,88.34861,11,28.8,clear,15.2,265.0,5.8,8.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2197,Nanminda,13,591,marine,11.42325,75.82308,10,30.3,partly_cloudy,10.6,142.0,3.3,7.4,1.02,7.1,146.0,0.63,7.3,moderate,29.2,0.39,97.0,71.0,95.0,1.09,65.0,moderate,none,5.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2197,Nanminda,13,591,marine,11.42325,75.82308,11,30.6,clear,11.8,253.0,8.2,7.2,1.1,7.2,258.0,0.76,9.0,moderate,29.1,0.39,208.0,87.0,138.0,1.11,69.0,moderate,none,11.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2198,Nokha,34,234,inland,25.10479,84.1162,10,29.7,clear,16.4,302.0,11.4,8.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2198,Nokha,34,234,inland,25.10479,84.1162,11,27.6,partly_cloudy,13.0,195.0,4.3,7.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2199,Kattumannarkoil,25,617,marine,11.27631,79.55784,10,31.7,clear,14.4,263.0,21.2,8.0,1.11,6.4,258.0,0.88,9.2,moderate,28.9,0.31,218.0,49.0,142.0,0.61,56.0,moderate,none,14.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2199,Kattumannarkoil,25,617,marine,11.27631,79.55784,11,29.6,partly_cloudy,13.8,167.0,4.4,7.2,1.22,7.3,173.0,0.79,7.7,moderate,29.1,0.4,122.0,90.0,104.0,1.0,62.0,moderate,none,5.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2200,Kalamb,16,521,inland,19.04437,73.95554,10,29.9,clear,13.9,224.0,8.6,7.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2200,Kalamb,16,521,inland,19.04437,73.95554,11,27.6,cloudy,9.9,99.0,2.3,5.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2201,Āndippatti,25,624,inland,9.99797,77.62097,10,32.3,clear,16.4,301.0,11.3,8.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2201,Āndippatti,25,624,inland,9.99797,77.62097,11,29.1,cloudy,9.8,96.0,2.2,5.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2202,Arumuganeri,25,627,marine,8.5688,78.09091,10,30.4,partly_cloudy,11.8,107.0,3.9,7.8,1.05,6.9,108.0,0.66,6.8,moderate,29.4,0.36,62.0,63.0,80.0,0.82,59.0,moderate,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2202,Arumuganeri,25,627,marine,8.5688,78.09091,11,29.7,partly_cloudy,13.2,132.0,2.9,8.6,1.02,6.2,126.0,0.74,7.2,moderate,28.9,0.29,87.0,59.0,90.0,0.53,48.0,moderate,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2203,Elamanchili,02,744,marine,17.54907,82.85749,10,29.3,partly_cloudy,12.4,172.0,8.3,5.8,1.3,7.5,180.0,0.82,7.4,moderate,29.1,0.42,122.0,80.0,99.0,1.17,64.0,moderate,elevated,46.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2203,Elamanchili,02,744,marine,17.54907,82.85749,11,29.4,clear,15.1,273.0,8.0,5.8,1.42,7.2,277.0,1.03,9.0,moderate,28.7,0.39,223.0,84.0,139.0,1.02,60.0,moderate,elevated,60.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2204,Adichānallūr,13,600,marine,8.88049,76.71558,10,31.9,clear,14.1,247.0,19.5,7.9,1.12,6.6,245.0,0.86,8.9,moderate,29.2,0.33,202.0,54.0,135.0,0.68,60.0,moderate,none,12.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2204,Adichānallūr,13,600,marine,8.88049,76.71558,11,31.0,clear,15.2,253.0,8.3,6.7,1.35,7.7,263.0,0.91,9.0,moderate,29.5,0.44,208.0,99.0,137.0,1.14,72.0,high,none,11.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_2205,Laitumkhrah,18,298,inland,25.57067,91.89771,10,27.0,cloudy,8.4,52.0,2.4,5.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2205,Laitumkhrah,18,298,inland,25.57067,91.89771,11,27.6,partly_cloudy,13.1,199.0,4.4,7.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2206,Gulābpura,24,122,inland,25.90448,74.66025,10,29.1,clear,15.0,257.0,9.7,8.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2206,Gulābpura,24,122,inland,25.90448,74.66025,11,25.9,cloudy,8.4,51.0,1.2,5.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2207,Pāthardi,16,522,inland,19.17279,75.17425,10,30.7,clear,16.3,299.0,11.3,8.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2207,Pāthardi,16,522,inland,19.17279,75.17425,11,29.7,clear,16.2,296.0,6.5,8.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2208,Kundarkhi,36,135,inland,28.68304,78.78559,10,27.2,cloudy,10.5,118.0,4.8,6.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2208,Kundarkhi,36,135,inland,28.68304,78.78559,11,26.8,partly_cloudy,12.5,181.0,4.0,7.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2209,Ukhrul,17,279,inland,25.11957,94.36417,10,27.4,cloudy,9.5,87.0,3.7,5.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_2209,Ukhrul,17,279,inland,25.11957,94.36417,11,26.8,cloudy,10.5,117.0,2.6,6.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
